"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,15,27,0,385.695877514399
10,15,28,0,373.229963633718
10,15,29,0,359.053308234727
10,15,30,0,345.150478381533
10,16,16,0,308.075275356991
10,16,17,0,324.106137667151
10,16,18,0,339.523150191896
10,16,19,0,354.123384320065
10,16,20,0,367.717736236657
10,16,21,0,380.134240148001
10,16,22,0,391.221057306878
10,16,23,0,400.849084030177
10,16,24,0,408.914129431698
10,16,25,0,415.338622094534
10,16,26,0,411.99584526186
10,16,27,0,401.995682020146
10,16,28,0,388.029515518267
10,16,29,0,373.484229129502
10,16,30,0,358.478449766261
10,17,17,0,344.065938140332
10,17,18,0,359.234778992823
10,17,19,0,373.544468757739
10,17,20,0,386.807888846876
10,17,21,0,398.855410487404
10,17,22,0,409.537855366006
10,17,23,0,418.729071156562
10,17,24,0,426.328073136258
10,17,25,0,432.260711650742
10,17,26,0,427.756213692357
10,17,27,0,416.832505941826
10,17,28,0,401.740593566967
10,17,29,0,386.517462960163
10,17,30,0,370.127232497464
10,18,18,0,378
10,18,19,0,391.967972555934
10,18,20,0,404.850684737723
10,18,21,0,416.481007900178
10,18,22,0,426.712577539124
10,18,23,0,435.422335218604
10,18,24,0,442.512633068106
10,18,25,0,447.912861156944
10,18,26,0,442.212445488724
10,18,27,0,429.82947827851
10,18,28,0,414.101154125743
10,18,29,0,397.624116583854
10,18,30,0,379.944243901314
10,19,19,0,409.119430068401
10,19,20,0,421.574512902258
10,19,21,0,432.74246899882
10,19,22,0,442.479893033674
10,19,23,0,450.666954312463
10,19,24,0,457.209463198704
10,19,25,0,462.040457569557
10,19,26,0,455.113892125183
10,19,27,0,441.052171359228
10,19,28,0,424.641926728136
10,19,29,0,406.469388090952
10,19,30,0,387.922602192238
10,20,20,0,436.729071701116
10,20,21,0,447.393038843792
10,20,22,0,456.596765170422
10,20,23,0,464.223772115346
10,20,24,0,470.183439613722
10,20,25,0,474.412550869375
10,20,26,0,466.233992046902
10,20,27,0,450.486654318047
10,20,28,0,432.642969357726
10,20,29,0,413.042755391876
10,20,30,0,393.839264158871
11,-10,-5,6.29550438565304e-06,0
11,-10,-4,3.11760472632168e-05,0
11,-10,-3,0.000154293693400621,0
11,-10,-2,0.000758527075181864,0
11,-10,-1,0.00368229580538117,0
11,-10,0,0.0173926891399588,0
11,-10,1,0.0754889632937649,0
11,-10,2,0.248945741867822,0
11,-10,3,0.479360656940039,0
11,-10,4,0.503511126725014,0
11,-10,5,0.558894237273569,0.196511638432992
11,-10,6,0.5759557794986,1.04574007332509
11,-10,7,0.584891836671443,2.81878520635274
11,-10,8,0.546353642489835,5.58135589558913
11,-10,9,0.595494401410113,9.31026694331523
11,-10,10,0.598006504511026,14.051006995333
11,-10,11,0.615148423438492,19.7785723744006
11,-10,12,0.614078969195943,26.4065235011785
11,-10,13,0.579115957615134,33.8071153171171
11,-10,14,0.563703105917444,41.8525404409004
11,-10,15,0.539306175259974,50.4192031225668
11,-10,16,0.551623997570488,59.3988521644921
11,-10,17,0.529125610983913,68.6713672642795
11,-10,18,0.535844781183256,78.0726013051107
11,-10,19,0.529060506219556,87.4342607364547
11,-10,20,0.515232860446355,96.5921103680962
11,-10,21,0.454378407947688,105.39266318616
11,-10,22,0.404168843251768,113.716272933958
11,-10,23,0.307538936086881,121.444334882271
11,-10,24,0,128.460268179302
11,-10,25,0,134.665466802799
11,-10,26,0,136.975807042918
11,-10,27,0,133.342109090546
11,-10,28,0,129.448749731507
11,-10,29,0,125.548663928353
11,-10,30,0,118.525962654506
11,-9,-5,7.0895777842199e-06,0
11,-9,-4,3.41267265008453e-05,0
11,-9,-3,0.000165946447084822,0
11,-9,-2,0.000805912455430847,0
11,-9,-1,0.00387655466000449,0
11,-9,0,0.0181744449719751,0
11,-9,1,0.0783259760071112,0
11,-9,2,0.256679433144836,0
11,-9,3,0.49206175805814,0
11,-9,4,0.522406615351581,0
11,-9,5,0.549723699481742,0.204297941689095
11,-9,6,0.607079791132766,1.08085636597183
11,-9,7,0.59929371398558,2.91187531150672
11,-9,8,0.567281299983702,5.73205964894252
11,-9,9,0.620925024932277,9.55088875569947
11,-9,10,0.60804829400926,14.4106578601205
11,-9,11,0.629901070352966,20.2686363691956
11,-9,12,0.584795594402447,27.020025900981
11,-9,13,0.591432699456193,34.5413536292996
11,-9,14,0.557415874108517,42.7157263082788
11,-9,15,0.576962598897657,51.4377004715867
11,-9,16,0.540963811352369,60.6001223157965
11,-9,17,0.552882934902762,70.0440442286454
11,-9,18,0.549634979707716,79.5987337902187
11,-9,19,0.537948199710623,89.0945984178118
11,-9,20,0.477442186558482,98.3729229952599
11,-9,21,0.435590659129293,107.306574815019
11,-9,22,0.327860072449275,115.758330506677
11,-9,23,0.265628554214628,123.597297767485
11,-9,24,0,130.707939714755
11,-9,25,0,136.991297850576
11,-9,26,0,139.286103536058
11,-9,27,0,135.664002969015
11,-9,28,0,131.87014380804
11,-9,29,0,127.929494637329
11,-9,30,0,120.482252185874
11,-8,-5,8.37450781704889e-06,0
11,-8,-4,3.82562470026031e-05,0
11,-8,-3,0.000180814069329484,0
11,-8,-2,0.000862811665722652,0
11,-8,-1,0.00410055304566337,0
11,-8,0,0.0190555656605669,0
11,-8,1,0.0814371539495185,0
11,-8,2,0.265196419380687,0
11,-8,3,0.503963166843189,0
11,-8,4,0.538835057243483,0
11,-8,5,0.564211342399517,0.212451836344988
11,-8,6,0.607666864173205,1.1220642296488
11,-8,7,0.59147079642505,3.01095198413066
11,-8,8,0.589168525196724,5.8940803067138
11,-8,9,0.636272669698879,9.81760404659919
11,-8,10,0.608408538113464,14.8053334054239
11,-8,11,0.627841380634419,20.7934583571265
11,-8,12,0.584585227914722,27.6689855300594
11,-8,13,0.580309832407307,35.3213860712827
11,-8,14,0.605355584578399,43.6498850849331
11,-8,15,0.579141349174195,52.5613326368548
11,-8,16,0.567780913289161,61.9073762096709
11,-8,17,0.568535548704375,71.5176441451933
11,-8,18,0.559446252047567,81.219937999055
11,-8,19,0.505007308397074,90.8545021164324
11,-8,20,0.472743231236508,100.285997676288
11,-8,21,0.389036164072314,109.362646077858
11,-8,22,0.309592573163837,117.940932863128
11,-8,23,0.311306188472559,125.889957820751
11,-8,24,0,133.095090110311
11,-8,25,0,139.478946198885
11,-8,26,0,141.77453841959
11,-8,27,0,138.202324194541
11,-8,28,0,134.503740803052
11,-8,29,0,130.443207413515
11,-8,30,0,122.647205832269
11,-7,-5,1.09656401649343e-05,0
11,-7,-4,4.49931203198632e-05,0
11,-7,-3,0.000201827530444482,0
11,-7,-2,0.000935920966321155,0
11,-7,-1,0.00437286949697141,0
11,-7,0,0.0200914569968672,0
11,-7,1,0.0849894910021329,0
11,-7,2,0.274026707691463,0
11,-7,3,0.515355033298158,0
11,-7,4,0.55820056475462,0
11,-7,5,0.547288789241396,0.22097317869878
11,-7,6,0.616917641157671,1.16935781589477
11,-7,7,0.609780333287494,3.11599659029341
11,-7,8,0.630140524117186,6.07319090605958
11,-7,9,0.635419689404113,10.1139770964297
11,-7,10,0.648259019161445,15.235714853227
11,-7,11,0.623518556177512,21.3529158265905
11,-7,12,0.588074598721485,28.3607135679899
11,-7,13,0.626388216186783,36.1651750956321
11,-7,14,0.621298706485797,44.6867664512771
11,-7,15,0.611851156353533,53.7935361277655
11,-7,16,0.615145376523612,63.3184643840343
11,-7,17,0.579435693615158,73.0897150819839
11,-7,18,0.541895826749106,82.950563198185
11,-7,19,0.48037279959999,92.7570180943241
11,-7,20,0.457293986138346,102.347200456653
11,-7,21,0.379177986761883,111.566805525791
11,-7,22,0.308171037920101,120.27150364838
11,-7,23,0.422624533942046,128.343141008558
11,-7,24,0.0333360682160347,135.683582833354
11,-7,25,0,142.193742791854
11,-7,26,0,144.460691327766
11,-7,27,0,140.963290387275
11,-7,28,0,137.356267195677
11,-7,29,0,133.105609943397
11,-7,30,0,125.077642507472
11,-6,-5,1.77053755637526e-05,0
11,-6,-4,5.86569525909209e-05,0
11,-6,-3,0.000236443495624278,0
11,-6,-2,0.00104026204357715,0
11,-6,-1,0.00472736457130365,0
11,-6,0,0.0213462834947194,0
11,-6,1,0.0890997533795621,0
11,-6,2,0.283915527156856,0
11,-6,3,0.526134337468781,0
11,-6,4,0.575084582777059,0
11,-6,5,0.565049354771059,0.229861818503059
11,-6,6,0.637584062418708,1.22272968368468
11,-6,7,0.590328099143587,3.22730866218866
11,-6,8,0.655161781386894,6.27604338181216
11,-6,9,0.665092984691241,10.4450209980418
11,-6,10,0.61602798008171,15.7015052084371
11,-6,11,0.626792351655285,21.9516427894528
11,-6,12,0.637941144341992,29.1091369137843
11,-6,13,0.654795019002639,37.1068205107575
11,-6,14,0.614368298816981,45.8346260704357
11,-6,15,0.631220997838066,55.1323334881061
11,-6,16,0.628455371643482,64.8316886049119
11,-6,17,0.557090092795206,74.782483278477
11,-6,18,0.530646494762631,84.8326806799212
11,-6,19,0.477059885323867,94.8143841007687
11,-6,20,0.449368261348228,104.564683750742
11,-6,21,0.381941462058131,113.933096929833
11,-6,22,0.363888462935596,122.797948007671
11,-6,23,0.366890343157272,131.030250048976
11,-6,24,0.0667154244248091,138.512931631404
11,-6,25,0,145.14644591767
11,-6,26,0,147.356203815456
11,-6,27,0,143.976019285486
11,-6,28,0,140.490775192294
11,-6,29,0,135.974816619581
11,-6,30,0,127.802041613019
11,-5,-5,3.9556596170302e-05,0
11,-5,-4,9.41235190768892e-05,0
11,-5,-3,0.000306902371399831,0
11,-5,-2,0.00121345711759628,0
11,-5,-1,0.00523309613742855,0
11,-5,0,0.0229462473616466,0
11,-5,1,0.0939437163106083,0
11,-5,2,0.295238857962535,0
11,-5,3,0.540406655469341,0
11,-5,4,0.588152433683567,0
11,-5,5,0.595566407106201,0.239117787890349
11,-5,6,0.630946218420167,1.28217080136921
11,-5,7,0.617550873939096,3.34860638759126
11,-5,8,0.671244625291645,6.50692416439945
11,-5,9,0.64147441662,10.8122908362974
11,-5,10,0.64191012919103,16.2036883887293
11,-5,11,0.638171465846504,22.6009230990343
11,-5,12,0.68232029353386,29.9481127851669
11,-5,13,0.65755636996812,38.1614885198159
11,-5,14,0.653694423364175,47.0916688301536
11,-5,15,0.624323856679594,56.5775497185976
11,-5,16,0.566487815171321,66.4778550581657
11,-5,17,0.564738966947055,76.6345963449097
11,-5,18,0.527425138198898,86.8773156749049
11,-5,19,0.488891244063035,97.0378541541952
11,-5,20,0.420040579339302,106.972562089164
11,-5,21,0.427456830251589,116.535026873503
11,-5,22,0.420446221708898,125.578795888936
11,-5,23,0.399170732335288,133.970793923074
11,-5,24,0.100263896115563,141.597431840261
11,-5,25,0,148.373228387254
11,-5,26,0,150.554329320159
11,-5,27,0,147.304829568378
11,-5,28,0,143.92919439542
11,-5,29,0,139.029540053459
11,-5,30,0,130.81380729057
11,-4,-4,0.000207881383258299,0
11,-4,-3,0.000489033510284534,0
11,-4,-2,0.00156700861196499,0
11,-4,-1,0.00607112760451119,0
11,-4,0,0.0252191349690979,0
11,-4,1,0.10007266056854,0
11,-4,2,0.30774038035123,0
11,-4,3,0.55282165814521,0
11,-4,4,0.599772936658899,0
11,-4,5,0.621901901971041,0.249219172608269
11,-4,6,0.614941739769255,1.34767054905862
11,-4,7,0.659436619893916,3.48727407605411
11,-4,8,0.669947168099917,6.7715322149212
11,-4,9,0.644646487439385,11.2155723394151
11,-4,10,0.638503773562637,16.7509808065498
11,-4,11,0.69322617754405,23.3311347903529
11,-4,12,0.702936548689428,30.9012948239981
11,-4,13,0.663875052561993,39.3277409413875
11,-4,14,0.567068259327752,48.460675495165
11,-4,15,0.59402385332731,58.1683345211885
11,-4,16,0.585938173556203,68.290830465135
11,-4,17,0.553150101050946,78.6579319263734
11,-4,18,0.52717617341726,89.1089561838517
11,-4,19,0.495134403536824,99.4931012040612
11,-4,20,0.491541935739541,109.644646328764
11,-4,21,0.469199633369407,119.40534684959
11,-4,22,0.444626963835826,128.633835787609
11,-4,23,0.443469001600732,137.208787418672
11,-4,24,0.100320434033153,145.010121672148
11,-4,25,0,151.935464950005
11,-4,26,0,154.074031361975
11,-4,27,0,150.945363151571
11,-4,28,0,147.684836859093
11,-4,29,0,142.303019283244
11,-4,30,0,134.181293869665
11,-3,-3,0.00106709006091726,0
11,-3,-2,0.00247975544400064,0
11,-3,-1,0.00778608327606132,0
11,-3,0,0.0290165236326979,0
11,-3,1,0.10876989797,0
11,-3,2,0.323238298657111,0
11,-3,3,0.55969502802604,0
11,-3,4,0.598577084021443,0
11,-3,5,0.632353524759713,0.262567451811796
11,-3,6,0.598069062891864,1.41922033208316
11,-3,7,0.675228775718994,3.65130549588077
11,-3,8,0.675030431238551,7.07275561538785
11,-3,9,0.634974849953461,11.6587948226102
11,-3,10,0.679778474042504,17.3680092564517
11,-3,11,0.705495373598047,24.1751917436356
11,-3,12,0.679799320925931,31.9682579432298
11,-3,13,0.647574650808963,40.6131676733927
11,-3,14,0.593213781339188,49.987257343178
11,-3,15,0.590296394068862,59.9336723657203
11,-3,16,0.580743842710361,70.2889054365279
11,-3,17,0.567578663230037,80.9041276656938
11,-3,18,0.570924415879926,91.6090181331913
11,-3,19,0.555715152797506,102.230686924022
11,-3,20,0.51585196322616,112.609928173098
11,-3,21,0.482147748940534,122.596738107709
11,-3,22,0.474784931246869,132.039735075995
11,-3,23,0.462206546837108,140.801721656418
11,-3,24,0.100337409519151,148.766883400624
11,-3,25,0,155.843924501215
11,-3,26,0,157.957572030674
11,-3,27,0,154.965730295055
11,-3,28,0,151.819447159479
11,-3,29,0,145.893830862705
11,-3,30,0,137.913568706623
11,-2,-2,0.00533628567271641,0
11,-2,-1,0.0121810917645255,0
11,-2,0,0.0367830808743702,0
11,-2,1,0.123127872514321,0
11,-2,2,0.344272820469034,0
11,-2,3,0.564666018513932,0
11,-2,4,0.615957514516974,0
11,-2,5,0.6436333811779,0.281724508277118
11,-2,6,0.650523869794751,1.49888422036561
11,-2,7,0.696332952903055,3.84730920162087
11,-2,8,0.660224212711063,7.41102320454873
11,-2,9,0.689715274525923,12.1603958122307
11,-2,10,0.722995792259144,18.0960518522538
11,-2,11,0.717291063136679,25.1350147101606
11,-2,12,0.662633119855728,33.1632706533224
11,-2,13,0.624221175988583,42.0672228871018
11,-2,14,0.616375235195467,51.6977499031623
11,-2,15,0.618317187898459,61.9125873638354
11,-2,16,0.633105474873681,72.5533832802964
11,-2,17,0.630589764331969,83.444660894378
11,-2,18,0.590101748723687,94.4208566310371
11,-2,19,0.550020960291069,105.312865627804
11,-2,20,0.515062206438131,115.947819029393
11,-2,21,0.475669365324363,126.164064017173
11,-2,22,0.407428318675696,135.821648104054
11,-2,23,0.47023385670492,144.78516550769
11,-2,24,0.0995538897103739,152.934055320993
11,-2,25,0,160.167030068646
11,-2,26,0,162.250804712421
11,-2,27,0,159.393723246736
11,-2,28,0,156.368278347815
11,-2,29,0,149.923263915479
11,-2,30,0,142.091832430924
11,-1,-1,0.0256170698766961,0
11,-1,0,0.0561849849952224,0
11,-1,1,0.151399906648962,0
11,-1,2,0.376579765793143,0
11,-1,3,0.571690462495401,0
11,-1,4,0.588172703057452,0
11,-1,5,0.643575447107818,0.30698514056134
11,-1,6,0.694877070515118,1.59614262430982
11,-1,7,0.661163078104817,4.08008241968591
11,-1,8,0.677375810750516,7.79734265089576
11,-1,9,0.729090913656712,12.7663716399471
11,-1,10,0.722115755254824,18.9418018912022
11,-1,11,0.626412584253503,26.2335962887817
11,-1,12,0.648090861350946,34.5378143335197
11,-1,13,0.654020482833522,43.7258640716312
11,-1,14,0.690045214618285,53.6656341025479
11,-1,15,0.573380594889773,64.1930187720971
11,-1,16,0.643200504638443,75.147379038831
11,-1,17,0.552761492120605,86.3526735238345
11,-1,18,0.56395500614514,97.6263732297333
11,-1,19,0.546234380037355,108.799434546311
11,-1,20,0.492860036964839,119.702426201198
11,-1,21,0.433866161731002,130.170764813973
11,-1,22,0.378469810831195,140.054752849105
11,-1,23,0.473016396397838,149.22504411901
11,-1,24,0.0663535708187123,157.562731906309
11,-1,25,0,164.967043179814
11,-1,26,0,167.034147016014
11,-1,27,0,164.313782197165
11,-1,28,0,161.334567138246
11,-1,29,0,154.426337482196
11,-1,30,0,146.73389077924
11,0,0,0.11091045838516,0
11,0,1,0.215467713297929,0
11,0,2,0.432962328673009,0
11,0,3,0.592693771362698,0
11,0,4,0.626853203175707,0
11,0,5,0.670847025232976,0.338345225381854
11,0,6,0.668772418179136,1.72217285353811
11,0,7,0.674934486825285,4.35297137588857
11,0,8,0.711577321141377,8.27635836217492
11,0,9,0.68437706829216,13.4925847745528
11,0,10,0.66679198544371,19.9390633190403
11,0,11,0.664664362724831,27.5264627981319
11,0,12,0.705891225803216,36.1544104201547
11,0,13,0.735035263296565,45.6869184350552
11,0,14,0.722682737170945,55.9795007603222
11,0,15,0.675701178078733,66.8620496681428
11,0,16,0.602209695106333,78.1615373811605
11,0,17,0.404788240840216,89.7012556849159
11,0,18,0.516267910119136,101.296701480448
11,0,19,0.476844420072064,112.773294821242
11,0,20,0.456150424410642,123.961258362136
11,0,21,0.407482256624614,134.696049866202
11,0,22,0.327463212512962,144.825523175886
11,0,23,0.384437518091889,154.212596308758
11,0,24,0.0332638602031163,162.739387829035
11,0,25,0,170.309553109882
11,0,26,0,172.35634725119
11,0,27,0,169.774220888595
11,0,28,0,166.752271193571
11,0,29,0,159.490936520608
11,0,30,0,151.941860431432
11,1,1,0.357982809084245,0
11,1,2,0.535605903718477,0
11,1,3,0.612372456252184,0
11,1,4,0.651561004129841,0
11,1,5,0.658905426796722,0.37632124508413
11,1,6,0.724306000634518,1.88480133370255
11,1,7,0.719071359025641,4.70224304353659
11,1,8,0.718615684044587,8.87938277239332
11,1,9,0.678958460020855,14.3850840026799
11,1,10,0.725220427211469,21.160830791971
11,1,11,0.728298433294999,29.1153563067523
11,1,12,0.733115071730332,38.1308000842409
11,1,13,0.69483340148118,48.0600479871467
11,1,14,0.653571795592237,58.7470730866504
11,1,15,0.637490005463277,70.0176359154739
11,1,16,0.565474882305779,81.6972043028407
11,1,17,0.485694992920478,93.6011962434152
11,1,18,0.449174448434304,105.544079191372
11,1,19,0.417948855496214,117.344823803809
11,1,20,0.380974839238694,128.832670877144
11,1,21,0.33054478626725,139.843245671893
11,1,22,0.313606518049687,150.223906485494
11,1,23,0.415237404658475,159.837799752309
11,1,24,0,168.567603434173
11,1,25,0,176.315011928091
11,1,26,0,178.349587368798
11,1,27,0,175.909942918618
11,1,28,0,172.739494954308
11,1,29,0,165.238915704546
11,1,30,0,157.835004923332
11,2,2,0.62398976933618,0
11,2,3,0.631732377107918,0
11,2,4,0.655168066188377,0
11,2,5,0.700135105043188,0.432391093130826
11,2,6,0.759167867084834,2.10485266286205
11,2,7,0.724638247334183,5.17981209450025
11,2,8,0.738540618671475,9.67443775454824
11,2,9,0.724100225543746,15.5580912300235
11,2,10,0.753019898232025,22.7520610520859
11,2,11,0.762703106309698,31.1462996362232
11,2,12,0.684698743890328,40.6078850178412
11,2,13,0.687472532822934,50.9859663172595
11,2,14,0.696882158737131,62.1123427977357
11,2,15,0.642216310088268,73.8131329417907
11,2,16,0.642581030363404,85.9049870121132
11,2,17,0.643232037692997,98.2006057120506
